date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,level_3,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM
2015-04-25,MB8,0 to 5 cm,0,8.633333333333326,7.9919999999999884,0.32740740740740737,14.103703703703697,2015,115,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,0,0,-20.0,-15.0,40.0,158,10,18.424499999999966,26.220938049889753,22.32271902494486,0.0,2.7328906966034063
2015-04-25,MB9,0 to 5 cm,0,10.166666666666657,7.677499999999981,0.14437037037037037,15.170370370370367,2015,115,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,0,0,-22.0,-12.0,40.0,147,10,18.424499999999966,26.38760471655641,22.40605235827819,0.0,2.8772610669737766
2015-05-07,MB1,0 to 5 cm,0,8.400000000000006,8.73599999999999,0.17899999999999994,6.677777777777767,2015,127,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,1,0,-18.0,-12.0,40.0,146,5,22.160499999999956,29.787604716556416,25.974052358278186,0.0,3.0562610669737764
2015-05-07,MB10,0 to 5 cm,0,9.083333333333343,8.889999999999986,0.45737037037037026,7.455555555555565,2015,127,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,1,0,-24.0,-12.0,43.0,146,5,26.050499999999943,33.87093804988976,29.96071902494485,0.0,3.513631437344147
2015-05-07,MB11,0 to 5 cm,0,7.400000000000006,8.185999999999979,0.3354074074074074,5.907407407407409,2015,127,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,1,0,-18.0,-9.0,42.0,158,10,26.050499999999943,33.87093804988976,29.96071902494485,0.0,3.8490388447515542
2015-05-07,MB12,0 to 5 cm,0,9.533333333333331,7.851500000000015,0.32814814814814813,9.238930070743155,2015,127,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,1,0,-17.0,-10.0,42.0,146,5,28.90199999999996,38.40427138322309,33.653135691611524,0.0,4.177186992899703
2015-05-07,MB2,0 to 5 cm,0,13.555495828875763,9.299500000000025,0.34823077752510045,12.5704527340789,2015,127,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,1,0,-19.0,-9.0,40.0,146,5,33.20149999999998,46.95976721209885,40.08063360604942,0.0,4.525417770424803
2015-05-07,MB3,0 to 5 cm,0,8.700000000000017,9.158000000000015,0.302074074074074,7.474074074074085,2015,127,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,1,0,-20.0,-9.0,40.0,158,10,33.20149999999998,46.95976721209885,40.08063360604942,0.0,4.827491844498877
2015-05-07,MB4,0 to 5 cm,0,9.233333333333348,8.869,0.15229629629629626,7.9962962962963,2015,127,MB4,5,1.33,0.904,0.002,0.094,Sand,1,0,-20.0,-15.0,40.0,147,10,33.20149999999998,46.95976721209885,40.08063360604942,0.0,4.979788140795174
2015-05-07,MB5,0 to 5 cm,0,8.549999999999983,8.918000000000006,0.22933333333333333,7.048148148148142,2015,127,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,1,0,-19.0,-11.0,40.0,136,5,37.11949999999999,50.509767212098836,43.81463360604941,0.0,5.209121474128507
2015-05-07,MB6,0 to 5 cm,0,8.333333333333343,8.65700000000001,0.23544444444444443,7.26666666666667,2015,127,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,1,0,-19.0,-11.0,40.0,153,5,40.7765,53.84310054543218,47.30980027271609,0.0,5.444565918572951
2015-05-07,MB7,0 to 5 cm,0,8.633333333333326,8.86099999999999,0.208074074074074,7.177777777777781,2015,127,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,1,0,-18.0,-12.0,40.0,158,10,40.7765,53.84310054543218,47.30980027271609,0.0,5.652639992647025
